seed,hint_id,hidden_law_hash,hint_kind,avatar_action,target_resident,target_household,source_practice_id,source_local_name,material_offered,visible_demonstration,correct_explanation_given,future_use_named,resident_must_interpret,avatar_can_force,time_cost,material_cost,normal_view_hidden_law_exposed
36217,36217-AHD-001,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,question,avatar gives a question without a final explanation,Fay,house_1,36217-EPG-001,smoke-bound/quiet-doubt safety limit practice,reed_fiber;wet_wood,question or warning only,False,False,True,False,1,0,False
36217,36217-AHD-002,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,warning,avatar gives a warning without a final explanation,Milo,house_1,36217-EPG-002,smoke-bound/quiet-doubt schedule conflict practice,reed_fiber;dry_resin,question or warning only,False,False,True,False,1,0,False
36231,36231-AHD-003,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,material_offer,avatar gives a material_offer without a final explanation,Nia,house_3,36231-EPG-003,missing-repeat/quiet-doubt safety limit practice,reed_fiber;wet_wood,question or warning only,False,False,True,False,1,1,False
36231,36231-AHD-004,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,demonstration,avatar gives a demonstration without a final explanation,Ari,house_3,36231-EPG-004,missing-repeat/quiet-doubt schedule conflict practice,reed_fiber;dry_resin,small local effect shown once,False,False,True,False,1,1,False
36247,36247-AHD-005,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,wait_and_return,avatar gives a wait_and_return without a final explanation,Nia,house_3,36247-EPG-005,grain pull/water-hush safety limit practice,reed_fiber;wet_wood,question or warning only,False,False,True,False,1,0,False
36247,36247-AHD-006,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,question,avatar gives a question without a final explanation,Ari,house_3,36247-EPG-006,grain pull/water-hush schedule conflict practice,reed_fiber;dry_resin,question or warning only,False,False,True,False,1,0,False
36263,36263-AHD-007,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,warning,avatar gives a warning without a final explanation,Nia,house_3,36263-EPG-007,quiet sting/quiet-doubt safety limit practice,reed_fiber;wet_wood,question or warning only,False,False,True,False,1,0,False
36263,36263-AHD-008,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,material_offer,avatar gives a material_offer without a final explanation,Ari,house_3,36263-EPG-008,quiet sting/quiet-doubt schedule conflict practice,reed_fiber;dry_resin,question or warning only,False,False,True,False,1,1,False
36281,36281-AHD-009,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,demonstration,avatar gives a demonstration without a final explanation,Fay,house_1,36281-EPG-009,edge-shame/quiet-doubt safety limit practice,reed_fiber;wet_wood,small local effect shown once,False,False,True,False,1,1,False
36281,36281-AHD-010,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,wait_and_return,avatar gives a wait_and_return without a final explanation,Milo,house_1,36281-EPG-010,edge-shame/quiet-doubt schedule conflict practice,reed_fiber;dry_resin,question or warning only,False,False,True,False,1,0,False
36307,36307-AHD-011,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,question,avatar gives a question without a final explanation,Nia,house_3,36307-EPG-011,safe-gap/half-sign safety limit practice,reed_fiber;wet_wood,question or warning only,False,False,True,False,1,0,False
36307,36307-AHD-012,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,warning,avatar gives a warning without a final explanation,Ari,house_3,36307-EPG-012,safe-gap/half-sign schedule conflict practice,reed_fiber;dry_resin,question or warning only,False,False,True,False,1,0,False
36319,36319-AHD-013,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,material_offer,avatar gives a material_offer without a final explanation,Fay,house_3,36319-EPG-013,fiber-rise/edge-shame safety limit practice,reed_fiber;wet_wood,question or warning only,False,False,True,False,1,1,False
36319,36319-AHD-014,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,demonstration,avatar gives a demonstration without a final explanation,Milo,house_3,36319-EPG-014,fiber-rise/edge-shame schedule conflict practice,reed_fiber;dry_resin,small local effect shown once,False,False,True,False,1,1,False
36343,36343-AHD-015,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,wait_and_return,avatar gives a wait_and_return without a final explanation,Sera,house_3,36343-EPG-015,smoke-bound/tool-anger safety limit practice,reed_fiber;wet_wood,question or warning only,False,False,True,False,1,0,False
36343,36343-AHD-016,shared_hidden_law_resin_fiber_charge_like_effect_v1_audit_only,question,avatar gives a question without a final explanation,Tovan,house_3,36343-EPG-016,smoke-bound/tool-anger schedule conflict practice,reed_fiber;dry_resin,question or warning only,False,False,True,False,1,0,False
