controller,ablation,mean_total_score,mean_maturation_score,mean_crisis_score,mean_resolved_rate,mean_env_response_rate,mean_social_response_rate,mean_coupled_response_rate,mean_crisis_damage,mean_final_alive,mean_alive_at_12h,mean_births,mean_architecture_tier,mean_tool_tier,mean_knowledge_transfer,mean_adaptation_evidence,shock_gate_pass_rate,post_gate_shock_rate
designed,none,0.7603896833401468,0.9807653333333333,0.521649395847528,1.0,0.0765198259816191,0.923480174018381,0.0,0.05243029757849149,12.0,14.0,2.6666666666666665,4.0,4.0,1.0,1.0,1.0,1.0
fixed_joint_gru,none,0.843391187435138,0.9987854117647058,0.6750474444114393,0.9333333333333332,0.8629923230077141,1.0,0.8629923230077141,0.7479487155021461,12.666666666666666,14.0,3.3333333333333335,4.0,4.0,1.0,1.0,1.0,1.0
frame_mlp,none,0.2829831129282124,0.5441982940927161,0.0,0.0,0.29934339774668506,0.0,0.0,2.5634863925390614,9.333333333333334,14.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0
gru,none,0.34422093428865064,0.661963335170482,0.0,0.0,0.29934339774668506,0.1111111111111111,0.0,2.4346075530934086,11.0,14.0,1.6666666666666667,4.0,0.0,0.2917615563027522,1.0,1.0,1.0
min_channel_planner_gru,none,0.7966817377922256,0.9873146666666667,0.5901627315115812,0.8777777777777778,0.827731490572468,1.0,0.827731490572468,0.8575641663402779,12.333333333333334,14.0,3.0,4.0,4.0,0.9462740796745353,1.0,1.0,1.0
planner_distilled_gru,body,0.5009871667701032,0.9634368591732754,0.0,0.12222222222222223,0.3000526176048411,0.1818067928259979,0.005952380952380952,2.2153652431949764,12.666666666666666,14.0,1.0,3.6666666666666665,4.0,0.8367162579290852,1.0,1.0,1.0
planner_distilled_gru,environment,0.52,1.0,0.0,0.0,0.0,0.9271577750673834,0.0,1.7432151053373974,23.666666666666668,14.0,13.333333333333334,3.0,4.0,1.0,1.0,1.0,1.0
planner_distilled_gru,infrastructure,0.43240054540123857,0.8315395103869972,0.0,0.06666666666666667,0.3206019011480456,0.2784566055721652,0.022108843537414966,2.381215716185624,14.333333333333334,14.0,3.0,4.0,0.0,0.5283514429989584,1.0,1.0,1.0
planner_distilled_gru,none,0.5092328165468963,0.9792938779748007,0.0,0.2888888888888889,0.3071448161864014,0.5861183480484392,0.17923210256230604,1.8200329607068264,13.666666666666666,14.0,2.3333333333333335,4.0,4.0,0.9070209245370732,1.0,1.0,1.0
planner_distilled_gru,previous_action,0.5063167568046953,0.9736860707782603,0.0,0.2333333333333333,0.315668737567756,0.3615608383661546,0.027505801073648053,1.7394771458164342,12.333333333333334,14.0,1.3333333333333333,3.0,4.0,0.8095427138437171,1.0,1.0,1.0
planner_distilled_gru,social_culture,0.2635036732986949,0.5067378332667211,0.0,0.0,0.2734915979311271,0.0,0.0,2.0517685475864154,0.0,14.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
planner_distilled_gru,tools,0.49458375300469376,0.9511226019321034,0.0,0.17777777777777778,0.23216652699838572,0.3531359447153302,0.08858171086115252,1.7781808007553084,11.0,14.0,1.6666666666666667,4.0,4.0,0.7983408333193438,1.0,1.0,1.0
reactive,none,0.0856128,0.16464,0.0,0.0,0.1759029577408955,0.0,0.0,2.2848172943925333,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
return_selected_gru,none,0.4955242380046298,0.9529312269319803,0.0,0.0,0.29934339774668506,0.21880880011579099,0.0,2.2426220649920556,11.333333333333334,14.0,2.0,4.0,4.0,0.8231311196287513,1.0,1.0,1.0
