schedule_tick_id,tick_index,agent_id,current_goal,current_slot,conflict_active,conflict_resolution,next_slot_tick,private_workspace_boundary
sched_001,1,sa63,handle avatar trade request without dropping household duty,conversation,False,no conflict or direct append,7,summarize goal; do not expose private workspace
sched_002,2,lo62,handle avatar ritual request without dropping household duty,conversation,False,no conflict or direct append,8,summarize goal; do not expose private workspace
sched_003,3,lo62,handle avatar ritual request without dropping household duty,conversation,False,no conflict or direct append,6,summarize goal; do not expose private workspace
sched_004,4,lo62,handle avatar ritual request without dropping household duty,household_routine,False,no conflict or direct append,7,summarize goal; do not expose private workspace
sched_005,5,lo62,handle avatar ritual request without dropping household duty,conversation,False,no conflict or direct append,8,summarize goal; do not expose private workspace
sched_006,6,sa63,handle avatar trade request without dropping household duty,household_routine,False,no conflict or direct append,9,summarize goal; do not expose private workspace
sched_007,7,sa63,handle avatar trade request without dropping household duty,household_routine,False,no conflict or direct append,10,summarize goal; do not expose private workspace
sched_008,8,lo62,handle avatar ritual request without dropping household duty,household_routine,False,no conflict or direct append,11,summarize goal; do not expose private workspace
sched_009,9,lo62,handle avatar ritual request without dropping household duty,household_routine,False,no conflict or direct append,12,summarize goal; do not expose private workspace
sched_010,10,lo62,handle avatar ritual request without dropping household duty,conversation,False,no conflict or direct append,13,summarize goal; do not expose private workspace
sched_011,11,lo62,handle avatar ritual request without dropping household duty,household_routine,False,no conflict or direct append,14,summarize goal; do not expose private workspace
sched_012,12,lo62,handle avatar ritual request without dropping household duty,household_routine,False,no conflict or direct append,15,summarize goal; do not expose private workspace
sched_013,13,lo62,handle avatar ritual request without dropping household duty,household_routine,False,no conflict or direct append,16,summarize goal; do not expose private workspace
sched_014,14,lo62,handle avatar ritual request without dropping household duty,household_routine,False,no conflict or direct append,17,summarize goal; do not expose private workspace
sched_015,15,lo62,handle avatar ritual request without dropping household duty,conversation,False,no conflict or direct append,18,summarize goal; do not expose private workspace
sched_016,16,lo62,handle avatar ritual request without dropping household duty,household_routine,False,no conflict or direct append,19,summarize goal; do not expose private workspace
sched_017,17,lo62,handle avatar ritual request without dropping household duty,household_routine,False,no conflict or direct append,20,summarize goal; do not expose private workspace
sched_018,18,lo62,handle avatar ritual request without dropping household duty,household_routine,False,no conflict or direct append,21,summarize goal; do not expose private workspace
sched_019,19,lo62,handle avatar ritual request without dropping household duty,household_routine,False,no conflict or direct append,22,summarize goal; do not expose private workspace
sched_020,20,lo62,handle avatar ritual request without dropping household duty,conversation,True,reschedule lower-priority duty after consent check,26,summarize goal; do not expose private workspace
sched_021,21,lo62,handle avatar ritual request without dropping household duty,household_routine,False,no conflict or direct append,24,summarize goal; do not expose private workspace
sched_022,22,lo62,handle avatar ritual request without dropping household duty,household_routine,False,no conflict or direct append,25,summarize goal; do not expose private workspace
sched_023,23,lo62,handle avatar ritual request without dropping household duty,household_routine,False,no conflict or direct append,26,summarize goal; do not expose private workspace
sched_024,24,lo62,handle avatar ritual request without dropping household duty,household_routine,False,no conflict or direct append,27,summarize goal; do not expose private workspace
sched_025,25,lo62,handle avatar trade request without dropping household duty,conversation,False,no conflict or direct append,31,summarize goal; do not expose private workspace
sched_026,26,lo62,handle avatar trade request without dropping household duty,household_routine,False,no conflict or direct append,29,summarize goal; do not expose private workspace
sched_027,27,lo62,handle avatar trade request without dropping household duty,household_routine,False,no conflict or direct append,30,summarize goal; do not expose private workspace
sched_028,28,lo62,handle avatar trade request without dropping household duty,household_routine,False,no conflict or direct append,31,summarize goal; do not expose private workspace
sched_029,29,lo62,handle avatar trade request without dropping household duty,household_routine,False,no conflict or direct append,32,summarize goal; do not expose private workspace
