controller,ablation,mean_total_score,mean_maturation_score,mean_crisis_score,mean_resolved_rate,mean_env_response_rate,mean_social_response_rate,mean_coupled_response_rate,mean_crisis_damage,mean_final_alive,mean_alive_at_12h,mean_births,mean_architecture_tier,mean_tool_tier,mean_knowledge_transfer,mean_adaptation_evidence,shock_gate_pass_rate,post_gate_shock_rate
active_policy_gru,body,0.4916486300163561,0.9454781346468386,0.0,0.05555555555555555,0.15512013315964682,0.23216652699838572,0.032624113475177303,2.4113451948454148,11.333333333333334,14.0,0.6666666666666666,4.0,4.0,1.0,1.0,1.0,1.0
active_policy_gru,environment,0.5051848081751072,0.9715092464905908,0.0,0.0,0.0,1.0,0.0,1.7309735343685304,12.333333333333334,14.0,1.6666666666666667,3.0,4.0,1.0,1.0,1.0,1.0
active_policy_gru,infrastructure,0.3766263843720647,0.7242815084078167,0.0,0.0,0.29934339774668506,0.0008503401360544217,0.0008503401360544217,2.6091475534136843,12.0,14.0,2.0,4.0,0.0,0.1848825031152248,1.0,1.0,1.0
active_policy_gru,none,0.52,1.0,0.0,0.17777777777777778,0.26973495139574555,0.2286204277076056,0.147238931711276,2.264503737549232,15.0,14.0,2.6666666666666665,4.0,4.0,1.0,1.0,1.0,1.0
active_policy_gru,previous_action,0.5165943466666666,0.9934506666666666,0.0,0.17777777777777778,0.28291793159419437,0.09152653743432594,0.07510107128183523,2.3638891690379222,13.666666666666666,14.0,3.6666666666666665,4.0,4.0,1.0,1.0,1.0,1.0
active_policy_gru,social_culture,0.46179428742814627,0.8880659373618198,0.0,0.0,0.29934339774668506,0.0,0.0,2.5369639791308445,12.666666666666666,14.0,0.6666666666666666,4.0,2.0,1.0,1.0,1.0,1.0
active_policy_gru,tools,0.5192379605591502,0.9985345395368271,0.0,0.17777777777777778,0.26435307465354124,0.21656369011895313,0.13760173582013555,2.3012876115600958,14.666666666666666,14.0,3.6666666666666665,4.0,4.0,1.0,1.0,1.0,1.0
designed,none,0.7703955568308388,1.0,0.5216574100642474,1.0,0.0765198259816191,0.923480174018381,0.0,0.0524073998164361,14.0,14.0,2.3333333333333335,4.0,4.0,1.0,1.0,1.0,1.0
fixed_joint_gru,none,0.6875145646916271,1.0,0.3489886764408899,0.7000000000000001,0.6927492802243543,1.0,0.6927492802243543,1.0896741819179636,15.666666666666666,14.0,3.6666666666666665,4.0,4.0,1.0,1.0,1.0,1.0
frame_mlp,none,0.31458269964962504,0.6049667300954327,0.0,0.0,0.29934339774668506,0.0,0.0,2.604050261967762,12.333333333333334,14.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0
gru,none,0.32292327319542674,0.6210062946065898,0.0,0.0,0.29934339774668506,0.008503401360544218,0.008503401360544218,2.5791929457290776,11.333333333333334,14.0,0.3333333333333333,4.0,0.0,0.0746038359187468,1.0,1.0,1.0
reactive,none,0.10399880894589868,0.19999770951134363,0.0,0.0,0.20481452236674583,0.0,0.0,2.316648791443782,1.6666666666666667,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
return_selected_gru,none,0.5196716512741703,0.9993685601426351,0.0,0.1111111111111111,0.29934339774668506,0.37229542130806337,0.02760084925690021,2.041827090011732,13.666666666666666,14.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0
