scenario,scenario_name,pressure,condition,policy_name,mean_reward,mean_survival,mean_task_success,mean_progress,mean_energy,mean_integrity,mean_mobility,mean_vision_quality,mean_hearing_quality,mean_infection_load,mean_pain_stress,mean_tool_support,mean_help_support,mean_route_fit,mean_exposure_risk,mean_falls,mean_collisions,mean_infection_events,mean_repair_actions,mean_help_actions,mean_tool_actions,mean_route_actions,mean_pace_actions,mean_continuity_resets,mean_disability_misses
0,fixed_body_control,fixed body and clear route where disability machinery should not matter,full_control,ignore_disability_baseline,277.0759037672938,1.0,1.0,168.62999999999957,0.7330287034876884,0.9681612460922199,0.9797081606336601,0.9818655773764472,0.9798051207912399,0.060106622443241775,0.014153744313080766,0.8000000000000002,0.82,0.82,0.01209599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,fixed_body_control,fixed body and clear route where disability machinery should not matter,no_capability_state,ignore_disability_baseline,277.09492634555215,1.0,1.0,168.62999999999957,0.7333560378440223,0.968183122270732,0.9798906350929099,0.9820307305795746,0.9805900355578255,0.05998446204614218,0.014128090629689852,0.8000000000000002,0.82,0.82,0.01209599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,fixed_body_control,fixed body and clear route where disability machinery should not matter,no_motor_adaptation,ignore_disability_baseline,277.1507013159032,1.0,1.0,168.62999999999957,0.7333854041402853,0.9683005392310496,0.9775909925478562,0.9797476071128002,0.979300745728214,0.059328785256380495,0.013990398503839901,0.8000000000000002,0.82,0.82,0.01209599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,fixed_body_control,fixed body and clear route where disability machinery should not matter,no_sensor_compensation,ignore_disability_baseline,277.1203303820926,1.0,1.0,168.62999999999957,0.7334248651896713,0.9682356593572997,0.979445129844534,0.978701631504371,0.9805994831890442,0.05969108578966686,0.014066481615830033,0.8000000000000002,0.82,0.82,0.01209599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,fixed_body_control,fixed body and clear route where disability machinery should not matter,no_infection_management,ignore_disability_baseline,277.173477772697,1.0,1.0,168.62999999999957,0.7335477593644892,0.9683309451251364,0.9792371446156252,0.9797050214732703,0.9794825622850065,0.059158993439506535,0.013954742222296366,0.8000000000000002,0.82,0.82,0.01209599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,fixed_body_control,fixed body and clear route where disability machinery should not matter,no_repair_access,ignore_disability_baseline,276.9936945320453,1.0,1.0,168.62999999999957,0.7327697721719266,0.9680183856297028,0.980880261016472,0.9791643813561643,0.9797740100672222,0.06090438018788236,0.014321273439455296,0.8000000000000002,0.82,0.82,0.01209599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,fixed_body_control,fixed body and clear route where disability machinery should not matter,no_help_seeking,ignore_disability_baseline,277.0489737172525,1.0,1.0,168.62999999999957,0.7345294269920258,0.9680633736299846,0.9796855648898121,0.9804085016087836,0.9802262113111775,0.06065315934617582,0.014268517062696917,0.8000000000000002,0.82,0.82,0.01209599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,fixed_body_control,fixed body and clear route where disability machinery should not matter,no_compensation_tools,ignore_disability_baseline,277.0681481874869,1.0,1.0,168.62999999999957,0.7333951494986811,0.9681385350555679,0.9803832722026579,0.9785624080968441,0.979672917121408,0.060233444833840605,0.014180377015106516,0.8000000000000002,0.82,0.82,0.01209599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,fixed_body_control,fixed body and clear route where disability machinery should not matter,no_route_adaptation,ignore_disability_baseline,277.060136915982,1.0,1.0,168.62999999999957,0.7328040713715546,0.968138197271848,0.9816881842655055,0.9801625048773143,0.9782735713663934,0.060235331077058946,0.014180773126182378,0.8000000000000002,0.82,0.82,0.01209599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,fixed_body_control,fixed body and clear route where disability machinery should not matter,no_continuity,ignore_disability_baseline,277.0648118654008,1.0,1.0,168.62999999999957,0.7336164694431223,0.9681286705155281,0.9795612179898975,0.979157996939798,0.9787292924203347,0.06028853014628973,0.014191944930720833,0.8000000000000002,0.82,0.82,0.01209599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,fixed_body_control,fixed body and clear route where disability machinery should not matter,ignore_disability_baseline,ignore_disability_baseline,277.12658361856137,1.0,1.0,168.62999999999957,0.7339236284815245,0.9682345889278059,0.9782871916131562,0.9794796396106803,0.9799909984441525,0.05969706325470172,0.01406773688348735,0.8000000000000002,0.82,0.82,0.01209599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,fixed_body_control,fixed body and clear route where disability machinery should not matter,omniscient_disability_control,ignore_disability_baseline,246.6024027146017,1.0,1.0,168.62999999999957,0.7323833289766677,0.9680474289467057,0.9798523073231785,0.9799116301695593,0.9810602425271253,0.06074219723915631,0.014287215020222835,0.8000000000000002,0.82,0.82,0.01209599999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,limp_route_adaptation,"limping changes feasible routes, making capability state, pacing, route changes, and support tools useful",full_control,limp_route_tool_planner,212.361608751002,1.0,1.0,127.00654999999995,0.6956923535434174,0.8487084381710993,0.6508503222614624,0.9649581898579688,0.9672699715598413,0.0793592993057617,0.05445962212244503,0.8821375000000068,0.82,0.5335999999999966,0.5192210541024245,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.11458333333333333,0.0,0.0
