controller,ablation,mean_total_score,mean_maturation_score,mean_crisis_score,mean_resolved_rate,mean_env_response_rate,mean_social_response_rate,mean_coupled_response_rate,mean_crisis_damage,mean_final_alive,mean_alive_at_12h,mean_births,mean_architecture_tier,mean_tool_tier,mean_knowledge_transfer,mean_adaptation_evidence,shock_gate_pass_rate,post_gate_shock_rate
designed,none,0.7547741320325064,0.97010592,0.5214980284010551,1.0,0.07651766872896333,0.9234823312710366,0.0,0.05286277599698559,11.6,14.0,2.2,4.0,4.0,1.0,1.0,1.0,1.0
frame_mlp,none,0.2836601883511588,0.545500362213767,0.0,0.0,0.2799601968446953,0.0,0.0,2.6322437299863504,9.4,14.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0
gru,none,0.3440820527192964,0.6616962552294161,0.0,0.0,0.0,0.0,0.0,1.782199193335876,9.4,14.0,0.0,3.0,4.0,0.0,1.0,1.0,1.0
joint_arbitration_gru,body,0.7210621061494689,0.9297908994818684,0.49493924670603606,0.8333333333333334,0.8311799803265932,1.0,0.8311799803265932,1.0685259336874116,12.4,14.0,3.0,4.0,2.4,1.0,1.0,1.0,1.0
joint_arbitration_gru,environment,0.5192400857114564,0.9985386263681854,0.0,0.0,0.0,1.0,0.0,1.791195580545375,13.2,14.0,3.8,3.4,4.0,1.0,1.0,1.0,1.0
joint_arbitration_gru,infrastructure,0.4055677752986675,0.7625457992576118,0.01884158267647778,0.35333333333333333,0.31308121595297556,1.0,0.31308121595297556,1.9726242576597848,10.6,14.0,1.2,4.0,0.0,0.02528082165892896,1.0,1.0,1.0
joint_arbitration_gru,none,0.8486891853814141,0.9800192941176471,0.7064149009171616,0.9666666666666666,0.9645133136599267,1.0,0.9645133136599267,0.8528812073699099,12.2,14.0,2.8,4.0,4.0,1.0,1.0,1.0,1.0
joint_arbitration_gru,previous_action,0.6219521327262199,0.9807480470588235,0.23325655886589916,0.62,0.5611858067525696,1.0,0.5611858067525696,1.1135324128868163,12.0,14.0,2.6,4.0,4.0,1.0,1.0,1.0,1.0
joint_arbitration_gru,social_culture,0.5118921134547776,0.9844079104899569,0.0,0.0,0.8859537361495622,0.0,0.0,2.315332151098289,12.2,14.0,2.8,4.0,4.0,1.0,1.0,1.0,1.0
joint_arbitration_gru,tools,0.6024649333442473,0.9358883938310593,0.24125618448353459,0.62,0.5754983530205686,1.0,0.5754983530205686,1.1111228343621422,10.6,14.0,1.2,4.0,4.0,0.11746131421076736,1.0,1.0,1.0
reactive,none,0.09479055483757873,0.18228952853380523,0.0,0.0,0.13873326400623942,0.0,0.0,2.4133480218652297,0.8,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
return_selected_gru,none,0.5115650309114852,0.9837789055990098,0.0,0.06666666666666667,0.3428494772349921,0.4115799109994994,0.0548936170212766,2.073348747760816,12.0,14.0,2.6,4.0,4.0,1.0,1.0,1.0,1.0
